,User_ID,Movie_ID,Category,Title,Country,Timestamp,Release_Year,Rating,Duration,Genre,Language,DubbedLanguages,Year,preference
6918,4091,6077,1,3830,384,2016-07-01 10:58:34,2012.0,9.03,1.0,304,1,311,2016.0,1
6919,1434,6078,0,3831,105,2018-11-27 15:57:19,2018.0,9.6,139.0,34,1,316,2018.0,1
6920,4092,6079,0,3832,528,2017-02-16 07:38:33,2016.0,5.75,91.0,140,1,693,2017.0,0
6921,2808,6081,1,6625,528,2016-12-01 06:48:05,2018.0,1.34,3.0,224,1,82,2019.0,0
6922,2781,6082,0,3840,221,2018-08-01 13:22:11,2018.0,7.93,122.0,141,1,382,2018.0,1
6923,1106,6083,0,3844,23,2017-10-15 03:46:44,2017.0,9.61,96.0,248,6,488,2017.0,1
6924,332,6084,0,3846,221,2017-03-15 11:16:50,2014.0,4.94,88.0,255,5,666,2017.0,0
6925,999,6085,0,6626,85,2020-06-01 17:03:56,2018.0,8.18,90.0,286,8,51,2020.0,1
6926,3796,6086,0,3851,98,2016-12-01 06:48:05,2017.0,8.07,103.0,255,4,541,2019.0,1
6927,4093,6087,0,3861,447,2019-02-15 04:47:06,2018.0,7.83,102.0,0,0,533,2019.0,1
6929,2741,6088,0,3871,221,2016-12-01 06:48:05,2015.0,7.76,117.0,255,3,693,2019.0,1
6930,1561,6090,1,3872,528,2017-11-07 04:30:03,2016.0,2.3,1.0,358,6,497,2017.0,0
6931,1925,6091,0,3873,528,2019-04-01 02:00:47,2007.0,7.41,126.0,266,8,355,2019.0,1
6932,4310,6092,0,3877,221,2018-07-01 22:57:49,2017.0,1.03,89.0,255,4,699,2018.0,0
6933,2151,6093,0,3881,644,2018-03-23 21:26:14,2007.0,9.27,82.0,214,1,36,2018.0,1
6934,3988,6094,0,3892,430,2018-07-26 20:44:04,2007.0,7.15,82.0,34,3,779,2018.0,1
6936,3516,6095,0,3893,528,2018-02-01 03:55:13,2016.0,8.42,96.0,241,6,32,2018.0,1
6938,2487,6096,1,3894,528,2020-03-31 11:40:49,2011.0,7.19,1.0,347,6,284,2020.0,1
6939,1243,6099,0,3896,447,2016-06-30 22:09:39,2018.0,9.78,91.0,217,0,497,2016.0,1
6940,1876,6100,0,3897,392,2016-05-01 08:23:08,2015.0,1.84,163.0,255,7,417,2016.0,0
6943,487,6101,0,3904,54,2019-04-20 12:54:20,2018.0,2.31,89.0,251,0,524,2019.0,0
6944,2633,6102,1,6628,54,2016-12-01 06:48:05,2016.0,8.2,2.0,224,8,597,2019.0,1
6946,1981,6103,0,3917,221,2018-07-01 07:59:10,2017.0,8.14,109.0,248,1,711,2018.0,1
6948,301,6105,1,3922,528,2016-12-01 06:48:05,2015.0,6.32,7.0,404,5,247,2019.0,0
6951,738,6106,0,6629,221,2017-10-22 15:42:40,2011.0,6.14,140.0,260,5,559,2017.0,0
6952,3571,6107,0,3927,528,2018-01-29 12:40:39,2017.0,4.82,68.0,209,4,194,2018.0,0
6954,2229,6108,0,3930,434,2017-03-10 08:34:21,2014.0,4.82,105.0,160,2,66,2017.0,0
6955,1550,6109,0,3933,528,2020-11-01 15:29:16,2009.0,3.26,91.0,10,0,284,2020.0,0
6956,3801,6110,0,3935,221,2018-07-01 08:36:44,2016.0,5.48541777840191,104.0,255,4,568,2018.0,0
6957,734,6112,0,3937,221,2018-07-01 21:36:37,2009.0,5.48541777840191,114.0,157,3,219,2018.0,0
6958,4098,6113,0,3941,430,2018-09-01 23:10:55,2013.0,2.11,112.0,255,4,239,2018.0,0
6960,1623,6114,0,6630,299,2017-08-25 17:59:33,2016.0,1.13,95.0,255,8,541,2017.0,0
6961,3370,6115,1,3951,258,2016-09-17 01:10:43,2018.0,2.73,3.0,415,6,231,2016.0,0
6962,4332,6116,0,3955,528,2019-01-01 03:46:57,2007.0,1.85,109.0,429,3,479,2019.0,0
6963,892,6118,1,3959,528,2016-12-01 06:48:05,2016.0,5.87,5.0,195,0,787,2019.0,0
6964,3568,6119,0,3961,165,2019-02-01 03:54:00,2016.0,7.47,105.0,261,3,366,2019.0,1
6965,198,6120,0,3966,528,2017-03-09 01:25:33,2016.0,6.67,92.0,255,7,0,2017.0,0
6966,1248,6121,0,3965,531,2018-08-18 14:33:36,2018.0,6.01,95.0,98,1,200,2018.0,0
6967,1562,6122,0,6631,528,2019-12-31 17:55:56,2018.0,4.97,108.0,261,2,451,2019.0,0
6968,1108,6123,0,3971,150,2017-10-01 08:00:10,2015.0,6.71,85.0,24,2,703,2017.0,0
6970,1783,6124,0,3973,221,2018-01-15 20:32:13,2015.0,6.65,118.0,295,0,777,2018.0,0
6971,2333,6125,0,3974,430,2018-09-05 04:46:07,2009.0,1.55,125.0,255,6,447,2018.0,0
6972,4100,6126,0,3975,325,2019-09-01 06:23:16,2012.0,6.13,112.0,160,5,497,2019.0,0
6973,4102,6128,0,3977,221,2019-12-31 11:33:12,2017.0,5.72,96.0,248,7,533,2019.0,0
6974,2987,6129,0,3978,528,2020-08-02 04:07:39,2018.0,5.07,81.0,108,5,284,2020.0,0
6975,2084,6130,0,3982,528,2019-06-29 21:15:46,2018.0,6.12,81.0,378,0,334,2019.0,0
6976,1589,6131,0,3984,221,2018-11-15 18:15:06,2017.0,7.05,92.0,248,6,399,2018.0,1
6980,3500,6132,0,3992,147,2019-07-13 16:33:14,2018.0,5.78,133.0,248,7,275,2019.0,0
6981,844,6133,1,3994,447,2017-12-25 02:19:42,2016.0,1.61,1.0,80,6,652,2017.0,0
6983,4103,6135,0,3995,528,2020-06-01 14:57:13,2010.0,9.47,81.0,255,8,18,2020.0,1
6984,2082,6136,0,3996,150,2018-01-01 05:58:29,2016.0,8.67,108.0,255,6,765,2018.0,1
6986,1604,6137,0,3999,528,2017-12-01 13:01:53,2018.0,5.81,149.0,255,6,306,2017.0,0
6987,4104,6138,0,3997,81,2019-04-05 03:18:46,2018.0,6.32,92.0,214,4,134,2019.0,0
6988,4307,6139,0,4021,423,2019-01-03 02:01:35,2018.0,7.44,96.0,212,0,713,2019.0,1
6990,1323,6140,1,4023,528,2019-09-25 20:25:03,2018.0,2.79,8.0,404,5,792,2019.0,0
6991,3230,6141,0,4024,350,2018-04-16 02:24:08,2016.0,8.59,77.0,255,6,22,2018.0,1
6992,2314,6142,0,4030,447,2019-02-19 03:48:32,2018.0,5.48541777840191,90.0,249,8,209,2019.0,0
6993,2424,6144,1,4033,221,2018-02-15 03:18:57,2010.0,4.64,1.0,184,0,359,2018.0,0
6994,3284,6145,1,4034,528,2017-06-01 13:59:54,2016.0,2.18,1.0,348,0,350,2017.0,0
6995,1960,6146,1,4038,528,2015-12-02 11:45:59,2015.0,6.48,1.0,347,5,293,2015.0,0
6996,2320,6147,1,6632,528,2016-10-15 02:48:07,2016.0,5.48541777840191,1.0,347,1,792,2016.0,0
6998,4106,6148,1,6633,569,2016-01-01 07:50:37,2018.0,3.84,1.0,255,1,497,2016.0,0
6999,3361,6149,0,4040,528,2016-01-01 22:16:28,2008.0,3.37,1.0,347,6,26,2016.0,0
7004,2074,6150,1,4042,602,2016-01-01 13:35:13,2007.0,7.77,1.0,347,1,278,2016.0,1
7005,1530,6151,1,4043,528,2016-01-01 18:39:07,2009.0,3.12,1.0,347,2,425,2016.0,0
7007,4107,6152,1,4044,528,2016-01-01 12:32:23,2011.0,4.36,1.0,347,6,399,2016.0,0
7008,4108,6153,0,4045,528,2016-01-01 08:08:00,2011.0,3.64,46.0,97,8,101,2016.0,0
7009,4109,6154,0,4046,528,2016-01-01 22:17:41,2011.0,6.48,24.0,366,3,417,2016.0,0
7010,1183,6155,1,4047,528,2016-01-01 15:23:11,2014.0,5.66,1.0,347,1,270,2016.0,0
7011,3447,6157,1,4048,528,2016-01-01 07:22:09,2012.0,5.48541777840191,1.0,347,0,783,2016.0,0
7012,1210,6158,0,4049,528,2016-01-01 07:57:41,2012.0,5.48541777840191,24.0,122,5,497,2016.0,0
7013,2478,6159,0,4050,528,2016-01-01 23:11:34,2012.0,8.5,23.0,255,8,133,2016.0,1
7018,2299,6160,1,4051,528,2016-01-01 23:04:36,2013.0,7.42,1.0,255,2,27,2016.0,1
7019,1475,6161,0,4052,528,2016-01-01 09:22:59,2013.0,5.48541777840191,24.0,97,2,497,2016.0,0
7020,1854,6162,0,4053,528,2016-01-01 16:49:11,2013.0,8.6,24.0,97,0,660,2016.0,1
7021,1742,6164,0,4054,232,2017-12-01 07:45:58,2013.0,6.34,106.0,255,1,190,2017.0,0
7023,3741,6165,0,4057,221,2018-02-15 04:31:41,2013.0,3.93,127.0,295,1,324,2018.0,0
7024,462,6166,0,4058,528,2016-04-15 02:57:31,2015.0,2.01,86.0,209,2,248,2016.0,0
7027,33,6167,1,4066,528,2020-10-18 06:27:30,2017.0,3.89,1.0,358,4,133,2020.0,0
7028,3554,6168,0,4069,528,2018-02-05 06:50:19,2017.0,9.55,97.0,249,3,524,2018.0,1
7029,3283,6169,0,4072,528,2019-08-06 12:32:53,2018.0,3.46,84.0,170,2,312,2019.0,0
7030,2804,6171,0,6634,54,2019-06-01 05:15:04,2019.0,9.77,83.0,209,3,524,2019.0,1
7031,3365,6172,1,4079,2,2018-04-15 12:54:07,2016.0,8.4,2.0,324,5,185,2018.0,1
7034,2320,6173,0,4086,65,2017-11-01 01:15:31,2014.0,2.92,158.0,255,0,233,2017.0,0
7035,2352,6174,0,4093,447,2017-12-27 01:44:02,2012.0,4.18,89.0,0,4,56,2017.0,0
7036,2218,6175,0,4096,221,2017-05-01 14:12:08,2011.0,9.92,149.0,141,3,764,2017.0,1
7037,719,6176,1,4098,221,2016-12-01 06:48:05,2014.0,4.64,3.0,319,3,106,2019.0,0
7038,4112,6177,0,4099,528,2020-03-11 17:57:35,2019.0,6.89,96.0,222,3,133,2020.0,0
7039,4113,6178,1,4119,528,2016-11-04 04:18:32,2015.0,3.8,1.0,316,6,267,2016.0,0
7040,2892,6180,0,4105,518,2020-08-31 13:10:05,2008.0,4.32,106.0,0,3,497,2020.0,0
7041,4114,6181,1,6635,425,2016-08-01 04:26:31,2009.0,6.38,1.0,255,6,169,2016.0,0
7042,2829,6182,0,4110,600,2019-04-06 07:15:17,2015.0,9.53,128.0,241,0,675,2019.0,1
7043,453,6183,1,4112,528,2018-05-01 20:08:03,2017.0,3.54,1.0,328,7,176,2018.0,0
7044,92,6184,1,4113,528,2016-12-01 06:48:05,2018.0,3.23,1.0,255,2,329,2019.0,0
7045,4115,6185,0,4121,528,2018-08-01 07:18:45,2008.0,1.24,98.0,98,5,494,2018.0,0
7046,4116,6186,1,4129,528,2017-06-01 05:29:27,2012.0,2.82,1.0,319,2,61,2017.0,0
7047,2735,6187,0,4133,528,2019-07-01 03:54:34,2009.0,5.48541777840191,99.0,97,1,670,2019.0,0
7048,2984,6188,0,4134,528,2019-09-01 19:58:50,2008.0,1.57,113.0,247,4,53,2019.0,0
7049,4326,6189,0,6636,43,2016-12-01 06:48:05,2013.0,6.07,71.0,217,8,512,2019.0,0
7050,4117,6191,0,4137,221,2017-01-01 11:41:55,2015.0,2.14,83.0,255,0,592,2017.0,0
7052,233,6192,0,4143,221,2018-03-01 04:16:48,2015.0,2.7,117.0,255,1,204,2018.0,0
7053,3391,6193,0,4144,528,2016-09-16 07:29:36,2015.0,9.42,93.0,209,3,193,2016.0,1
7054,649,6194,0,4145,98,2017-08-19 10:28:32,2016.0,3.76,124.0,15,1,746,2017.0,0
7057,102,6195,1,4161,221,2018-04-01 05:47:43,2012.0,3.81,1.0,337,5,638,2018.0,0
7058,2698,6196,0,4162,371,2019-07-31 05:02:16,2018.0,5.48541777840191,90.0,255,3,356,2019.0,0
7060,169,6197,0,4164,384,2019-05-26 17:00:10,2018.0,6.02,122.0,29,3,597,2019.0,0
7061,4119,6198,0,4165,221,2018-03-15 21:04:50,2010.0,4.61,115.0,281,1,22,2018.0,0
7062,2006,6199,0,6637,335,2018-08-01 04:32:33,2017.0,5.47,126.0,257,1,18,2018.0,0
7063,2285,6200,0,4170,528,2016-12-16 04:38:57,2018.0,7.11,88.0,255,1,18,2016.0,1
7064,2610,6201,1,4176,221,2017-04-01 18:22:24,2015.0,4.73,1.0,319,2,408,2017.0,0
7065,660,6202,0,4185,138,2019-06-20 04:17:47,2011.0,7.16,99.0,255,0,598,2019.0,1
7066,4120,6203,0,4186,221,2017-10-22 00:03:18,2011.0,7.43,144.0,160,1,368,2017.0,1
7067,3241,6204,1,6638,528,2018-07-31 00:40:07,2015.0,5.48541777840191,1.0,319,8,106,2018.0,0
7070,3307,6206,1,4199,528,2016-12-01 06:48:05,2016.0,9.18,4.0,202,3,461,2019.0,1
7071,1755,6207,0,4201,14,2016-12-01 06:48:05,2016.0,6.87,81.0,274,1,497,2019.0,0
7073,4080,6208,0,4204,221,2016-12-01 06:48:05,2017.0,6.04,112.0,255,6,411,2019.0,0
7074,2430,6209,0,4205,447,2018-03-24 22:16:22,2017.0,6.77,80.0,214,0,506,2018.0,0
7075,935,6210,1,4206,528,2016-12-01 06:48:05,2015.0,9.99,13.0,396,6,643,2019.0,1
7076,1187,6211,0,4208,528,2017-03-10 09:47:18,2016.0,1.56,24.0,209,3,389,2017.0,0
7077,817,6212,0,4209,138,2019-05-09 08:50:00,2015.0,1.19,100.0,255,0,668,2019.0,0
7078,4123,6213,1,4211,447,2016-12-01 06:48:05,2017.0,9.68,2.0,78,5,320,2019.0,1
7079,2538,6214,0,4215,528,2016-06-13 11:09:22,2018.0,5.48541777840191,96.0,221,6,88,2016.0,0
7080,4124,6215,0,4216,71,2018-07-26 18:52:46,2015.0,7.78,95.0,22,8,660,2018.0,1
7081,4125,6216,0,4217,528,2020-08-01 03:38:04,2010.0,5.48541777840191,112.0,266,0,488,2020.0,0
7082,4126,6217,0,6639,520,2020-06-01 00:33:27,2018.0,6.82,112.0,270,3,766,2020.0,0
7083,181,6218,1,4220,54,2020-05-28 12:21:47,2014.0,5.25,6.0,198,1,440,2020.0,0
7084,2662,6219,0,4221,195,2020-01-01 01:51:04,2010.0,6.18,97.0,30,5,643,2020.0,0
7085,3751,6220,0,4222,528,2018-01-01 07:21:18,2017.0,7.57,97.0,221,6,47,2018.0,1
7086,2072,6222,0,6640,528,2017-09-26 11:06:43,2016.0,8.66,94.0,209,6,122,2017.0,1
7088,1697,6223,0,6641,221,2017-03-01 12:36:29,2016.0,3.5,118.0,255,6,187,2017.0,0
7089,4127,6224,0,4231,216,2018-07-21 07:14:16,2014.0,5.48541777840191,95.0,23,4,615,2018.0,0
7090,3425,6225,1,6642,447,2018-02-01 04:18:24,2017.0,4.56,1.0,87,1,184,2018.0,0
7091,2687,6226,0,4236,622,2019-11-01 18:09:11,2008.0,5.48541777840191,120.0,266,6,668,2019.0,0
7092,3144,6227,0,4237,303,2016-12-03 21:36:58,2012.0,5.48541777840191,84.0,248,5,497,2016.0,0
7093,2809,6228,1,4242,528,2016-12-01 06:48:05,2016.0,8.58,4.0,312,0,497,2019.0,1
7094,1577,6229,0,4254,528,2019-06-01 16:49:28,2008.0,4.77,101.0,273,3,338,2019.0,0
7095,411,6231,0,4257,221,2018-05-01 18:03:42,2015.0,3.96,103.0,255,1,326,2018.0,0
7096,4129,6232,1,4261,493,2017-09-08 01:45:54,2017.0,5.78,5.0,76,0,434,2017.0,0
7097,3311,6233,0,6643,221,2017-12-15 11:49:00,2013.0,5.48541777840191,83.0,279,2,143,2017.0,0
7098,1521,6234,1,4263,221,2018-03-15 00:40:01,2018.0,5.48541777840191,1.0,318,0,648,2018.0,0
7099,314,6235,0,4266,221,2017-11-01 11:24:47,2011.0,7.77,107.0,248,0,711,2017.0,1
7100,1054,6236,0,4272,221,2016-12-01 06:48:05,2018.0,7.63,136.0,248,3,577,2019.0,1
7101,2562,6237,0,4273,325,2016-07-01 11:48:58,2015.0,7.95,96.0,255,8,302,2016.0,1
7102,1043,6238,0,4275,268,2018-05-01 00:43:32,2016.0,5.21,45.0,214,6,465,2018.0,0
7103,44,6239,0,6644,447,2019-05-01 02:17:00,2018.0,4.32,92.0,32,8,159,2019.0,0
7110,3144,6240,0,4288,138,2019-04-19 14:19:22,2014.0,2.95,98.0,255,7,521,2019.0,0
7111,2125,6241,0,4289,528,2019-08-08 14:38:02,2018.0,8.84,80.0,209,2,635,2019.0,1
7112,1862,6242,0,4291,636,2017-09-08 14:32:45,2015.0,3.2,79.0,209,6,142,2017.0,0
7113,248,6243,0,4297,223,2017-11-01 16:58:43,2014.0,3.83,122.0,16,5,756,2017.0,0
7114,3356,6244,0,4303,249,2018-07-19 08:00:56,2015.0,9.0,118.0,247,2,572,2018.0,1
7115,3138,6245,0,4305,54,2019-03-01 20:46:23,2017.0,2.85,89.0,152,4,497,2019.0,0
7116,1818,6246,0,4306,482,2019-07-01 13:00:24,2012.0,8.96,26.0,120,7,176,2019.0,1
7117,3246,6247,1,4307,430,2019-06-21 17:55:40,2016.0,2.89,3.0,321,3,116,2019.0,0
7118,2177,6248,0,6645,528,2017-11-01 15:40:12,2016.0,9.21,62.0,255,4,497,2017.0,1
7121,4131,6249,1,4312,528,2016-12-01 06:48:05,2016.0,5.29,8.0,405,6,648,2019.0,0
7123,2421,6250,0,4317,221,2018-04-01 20:48:38,2017.0,2.82,103.0,248,8,657,2018.0,0
7124,1411,6252,0,4318,303,2016-12-01 06:48:05,2016.0,4.05,92.0,31,7,612,2019.0,0
7129,3076,6253,0,4322,528,2016-12-01 06:48:05,2018.0,1.05,110.0,266,3,497,2019.0,0
7130,1784,6254,0,4320,528,2019-08-01 02:58:04,2018.0,4.84,88.0,429,1,18,2019.0,0
7132,928,6255,0,4326,528,2015-05-10 08:04:02,2015.0,1.66,93.0,107,3,497,2015.0,0
7135,1622,6257,0,4329,221,2017-01-06 07:19:00,2018.0,8.33,141.0,255,2,755,2017.0,1
7136,154,6258,0,4331,268,2017-06-15 03:45:09,2016.0,9.01,82.0,214,6,49,2017.0,1
7138,2965,6259,0,4348,434,2016-12-01 06:48:05,2018.0,8.95,105.0,255,1,221,2019.0,1
7139,73,6260,0,6646,54,2017-08-22 11:25:36,2016.0,2.02,94.0,172,5,382,2017.0,0
7140,2449,6261,1,4349,335,2016-12-15 00:32:53,2018.0,6.31,1.0,255,2,80,2016.0,0
7141,2085,6263,0,4350,221,2017-05-01 07:47:54,2016.0,2.12,61.0,214,6,147,2017.0,0
7142,3896,6264,0,4352,528,2020-08-13 21:51:10,2012.0,1.68,86.0,255,3,463,2020.0,0
7143,4134,6265,0,4353,221,2017-01-01 22:38:20,2018.0,2.76,118.0,255,3,497,2017.0,0
7144,380,6266,0,6647,221,2018-04-01 19:31:36,2016.0,8.09,173.0,258,6,497,2018.0,1
7145,1978,6267,0,6648,221,2018-02-15 14:53:37,2007.0,9.35,152.0,257,8,430,2018.0,1
7146,53,6268,0,6649,138,2016-12-01 06:48:05,2014.0,4.0,99.0,255,4,735,2019.0,0
7147,1274,6269,0,4362,221,2018-09-15 10:04:33,2017.0,9.77,110.0,255,3,405,2018.0,1
7148,4094,6270,0,4365,138,2019-06-06 15:30:09,2013.0,3.03,107.0,157,4,201,2019.0,0
7149,1461,6272,0,4368,528,2019-06-18 03:56:03,2018.0,9.84,65.0,97,6,760,2019.0,1
7151,4136,6273,0,4371,221,2018-01-01 17:04:04,2008.0,4.27,122.0,141,1,759,2018.0,0
7153,1738,6274,0,4377,528,2017-11-17 15:05:15,2014.0,8.37,86.0,98,3,569,2017.0,1
7154,3937,6275,0,4379,18,2015-12-20 19:09:55,2010.0,5.94,72.0,97,1,48,2015.0,0
7155,3590,6276,0,4384,147,2019-09-21 06:45:18,2010.0,2.47,102.0,255,1,18,2019.0,0
7156,4137,6277,0,4387,20,2017-10-15 18:37:50,2016.0,6.96,145.0,15,6,320,2017.0,0
7158,1742,6278,0,6650,221,2018-07-01 04:46:11,2017.0,7.29,133.0,255,4,765,2018.0,1
7159,3831,6279,0,4391,221,2019-01-30 09:15:32,2008.0,7.39,141.0,255,1,710,2019.0,1
7160,3541,6280,0,4392,528,2019-06-01 22:55:41,2018.0,3.44,78.0,221,6,239,2019.0,0
7161,4139,6281,1,4393,528,2017-04-01 03:27:07,2014.0,4.58,1.0,225,2,52,2017.0,0
7163,2011,6282,0,4396,528,2020-10-06 10:45:43,2017.0,8.09,83.0,262,6,657,2020.0,1
7164,1421,6283,0,6651,528,2017-11-01 00:51:38,2017.0,5.65,95.0,31,0,533,2017.0,0
7165,2013,6284,1,6652,528,2018-08-18 03:38:37,2015.0,6.32,1.0,369,1,541,2018.0,0
7166,1644,6286,0,4402,623,2019-03-02 15:43:04,2013.0,7.95,126.0,255,8,461,2019.0,1
7167,2709,6287,0,4403,528,2016-12-01 06:48:05,2019.0,1.03,95.0,241,1,502,2019.0,0
7168,1890,6288,0,4406,528,2018-07-19 00:46:38,2014.0,2.02,99.0,140,6,339,2018.0,0
7169,2602,6289,0,6653,528,2020-01-23 00:53:46,2017.0,5.27,93.0,97,5,294,2020.0,0
7170,877,6290,1,4407,528,2016-12-01 06:48:05,2018.0,4.93,7.0,200,7,747,2019.0,0
7173,1419,6291,0,4410,528,2020-08-12 02:02:59,2013.0,3.91,88.0,148,8,307,2020.0,0
7174,2780,6292,0,4411,528,2018-04-01 16:28:22,2018.0,8.34,195.0,131,8,607,2018.0,1
7175,1692,6294,0,4419,626,2018-09-16 01:10:20,2010.0,7.67,112.0,11,1,497,2018.0,1
7177,3214,6295,0,4422,528,2020-01-01 18:14:52,2018.0,2.72,90.0,0,3,742,2020.0,0
7179,1795,6296,0,4423,416,2016-12-01 06:48:05,2012.0,4.05,86.0,216,1,610,2019.0,0
7180,917,6297,0,4424,528,2019-04-26 10:28:30,2011.0,7.32,95.0,42,3,124,2019.0,1
7181,3779,6298,0,4430,215,2018-07-01 10:48:55,2007.0,3.08,101.0,257,1,274,2018.0,0
7182,2760,6299,1,4431,384,2017-05-22 20:42:31,2014.0,1.45,1.0,304,1,176,2017.0,0
7183,4313,6301,0,6655,635,2018-04-01 18:27:55,2015.0,1.52,111.0,273,1,497,2018.0,0
7184,4142,6302,0,4438,528,2016-12-01 06:48:05,2013.0,5.48541777840191,54.0,214,7,199,2019.0,0
7185,2720,6303,0,4439,528,2017-02-22 12:37:35,2013.0,2.22,54.0,214,1,364,2017.0,0
7186,4331,6304,0,4440,528,2017-02-22 02:38:24,2013.0,4.35,54.0,214,3,497,2017.0,0
7187,1430,6305,0,4441,447,2017-02-22 00:10:00,2014.0,2.56,55.0,214,1,257,2017.0,0
7188,2802,6306,0,4442,528,2017-02-22 04:31:21,2013.0,4.1,54.0,214,2,18,2017.0,0
7189,3294,6307,0,4443,447,2017-04-22 02:26:04,2013.0,5.0,55.0,209,5,305,2017.0,0
7190,3897,6308,0,4444,528,2016-12-01 06:48:05,2014.0,7.68,55.0,209,5,619,2019.0,1
7191,2461,6309,0,4448,447,2017-02-22 11:36:32,2013.0,3.05,55.0,209,0,104,2017.0,0
7192,2548,6310,0,4445,447,2017-04-22 03:00:52,2014.0,5.28,55.0,214,6,653,2017.0,0
7193,4143,6311,0,4446,622,2017-04-22 17:31:16,2014.0,8.34,55.0,214,6,711,2017.0,1
7194,1151,6312,0,4457,434,2017-03-10 17:52:21,2012.0,9.88,102.0,157,3,396,2017.0,1
7195,2224,6313,0,4458,479,2019-10-01 23:00:18,2010.0,6.02,106.0,217,1,497,2019.0,0
7196,1490,6314,1,4460,54,2016-12-01 06:48:05,2016.0,4.89,1.0,404,1,497,2019.0,0
7197,4144,6315,0,4464,209,2018-03-10 03:55:34,2017.0,6.68,69.0,255,4,654,2018.0,0
7198,1811,6316,1,4468,439,2017-03-01 01:33:43,2015.0,5.38,1.0,334,8,364,2017.0,0
7199,4145,6317,0,4470,528,2020-01-10 04:17:18,2011.0,2.48,85.0,0,0,185,2020.0,0
7200,449,6318,0,4490,528,2021-01-01 08:05:10,2008.0,9.81,145.0,144,1,257,2021.0,1
7201,3651,6319,0,4488,470,2017-07-10 23:56:41,2016.0,6.76,103.0,258,0,777,2017.0,0
7203,1445,6320,0,4337,528,2019-05-19 12:13:09,2019.0,5.48541777840191,125.0,241,1,178,2019.0,0
7204,4146,6321,1,4499,262,2017-01-27 12:10:34,2016.0,4.5,1.0,175,7,31,2017.0,0
7205,4289,6322,0,4500,221,2016-12-01 06:48:05,2011.0,4.51,115.0,157,0,497,2019.0,0
7206,4141,6323,1,4502,274,2019-01-10 18:21:04,2018.0,6.55,1.0,414,3,496,2019.0,0
7208,691,6324,0,4504,221,2018-03-01 00:12:21,2012.0,3.61,109.0,248,6,764,2018.0,0
7211,564,6325,0,4506,528,2019-11-02 01:03:44,2011.0,7.64,91.0,274,7,203,2019.0,1
7212,3495,6328,0,4513,528,2020-02-04 04:03:03,2019.0,7.75,71.0,209,8,648,2020.0,1
7213,126,6329,0,4520,518,2016-12-01 06:48:05,2017.0,3.75,4.0,75,3,702,2019.0,0
7214,2119,6330,0,4521,574,2021-01-01 09:00:47,2009.0,4.0,128.0,10,4,194,2021.0,0
7216,2374,6331,0,4535,528,2018-11-15 00:30:16,2016.0,6.31,45.0,255,3,568,2018.0,0
7217,585,6332,0,4536,14,2018-11-15 09:48:42,2018.0,5.48541777840191,75.0,366,6,22,2018.0,0
7218,1703,6333,0,4537,14,2016-12-01 06:48:05,2017.0,6.0,71.0,366,7,497,2019.0,0
7219,830,6334,0,4539,221,2018-10-30 07:49:20,2016.0,9.85,122.0,255,7,417,2018.0,1
7220,4096,6336,0,4540,528,2019-07-18 20:22:07,2013.0,2.6,97.0,247,5,628,2019.0,0
7221,3808,6337,0,4541,621,2019-07-01 16:13:45,2009.0,5.48541777840191,89.0,98,0,765,2019.0,0
7222,3428,6338,0,4339,518,2017-08-10 11:34:17,2016.0,8.18,98.0,221,5,497,2017.0,1
7224,673,6339,0,4551,271,2019-07-06 15:31:08,2017.0,6.41,119.0,261,0,185,2019.0,0
7225,2224,6340,1,4553,528,2016-12-01 06:48:05,2018.0,8.44,1.0,347,1,559,2019.0,1
7226,938,6341,0,6656,221,2018-10-30 18:55:10,2014.0,5.48541777840191,105.0,248,6,27,2018.0,0
7227,127,6342,0,4557,528,2018-12-03 08:35:03,2018.0,3.36,88.0,31,8,13,2018.0,0
7228,3129,6343,0,4558,60,2019-12-13 18:22:01,2012.0,5.0,94.0,255,8,380,2019.0,0
7229,4151,6345,0,4559,528,2017-04-01 16:33:26,2016.0,8.66,77.0,209,7,559,2017.0,1
7230,2539,6346,1,4564,358,2017-09-15 18:46:17,2015.0,4.84,2.0,182,8,84,2017.0,0
7231,2618,6347,1,4570,560,2016-12-01 06:48:05,2018.0,4.56,3.0,325,0,415,2019.0,0
7232,3720,6348,0,4576,239,2018-09-28 13:21:10,2015.0,2.8,127.0,160,1,338,2018.0,0
7233,2584,6349,0,4578,422,2016-12-01 06:48:05,2017.0,5.48541777840191,92.0,25,0,497,2019.0,0
7234,4152,6350,0,6657,340,2019-10-01 19:01:01,2017.0,6.2,87.0,279,6,497,2019.0,0
7235,154,6351,0,4580,528,2020-01-01 22:19:30,2016.0,4.63,83.0,274,6,549,2020.0,0
7236,265,6352,0,4583,528,2016-12-01 06:48:05,2015.0,7.35,95.0,144,7,6,2019.0,1
7237,1317,6354,0,4593,431,2018-12-17 18:37:55,2014.0,1.26,96.0,255,1,311,2018.0,0
7238,2905,6355,1,4594,528,2016-10-01 06:36:24,2016.0,8.57,3.0,369,2,676,2016.0,1
7239,2801,6356,0,4596,102,2019-07-04 19:51:18,2016.0,8.14,107.0,10,1,287,2019.0,1
7240,3782,6357,0,6658,528,2019-01-16 20:55:06,2010.0,4.51,94.0,42,8,402,2019.0,0
7241,1965,6358,0,4604,528,2017-10-02 18:07:13,2018.0,8.18,101.0,140,6,497,2017.0,1
